timestamp,campaign_id,keyword_id,device,country,click_id,cpc
2025-06-10 16:12:49,10,29,desktop,IN,click_00076703,0.13
2025-06-10 11:27:29,2,12,tablet,DE,click_00031839,0.24
2025-06-10 13:31:42,5,1,tablet,DE,click_00075281,0.49
2025-06-10 16:47:59,6,14,tablet,US,click_00029909,0.07
2025-06-10 00:22:34,5,17,tablet,DE,click_00021562,0.23
2025-06-10 03:42:30,6,15,tablet,UK,click_00043774,0.07
2025-06-10 23:14:24,10,34,desktop,UK,click_00074174,0.24
2025-06-10 21:07:14,10,2,mobile,CA,click_00003967,0.35
2025-06-10 02:52:55,5,6,desktop,US,click_00005817,0.1
2025-06-10 04:52:53,3,7,desktop,IN,click_00016435,0.08
2025-06-10 06:05:50,8,50,mobile,DE,click_00060632,0.39
2025-06-10 19:15:46,6,50,desktop,IN,click_00032276,0.49
2025-06-10 16:44:44,1,24,mobile,IN,click_00059212,0.45
2025-06-10 23:38:33,2,24,tablet,DE,click_00066615,0.35
2025-06-10 05:43:30,8,15,mobile,UK,click_00088807,0.37
2025-06-10 12:47:03,2,33,desktop,US,click_00012483,0.17
2025-06-10 10:46:16,10,41,desktop,UK,click_00043848,0.06
2025-06-10 10:03:00,5,22,tablet,DE,click_00068988,0.19
2025-06-10 23:10:07,5,40,mobile,CA,click_00015515,0.17
2025-06-10 09:51:13,10,4,desktop,IN,click_00017646,0.29
2025-06-10 22:35:47,4,11,desktop,CA,click_00089214,0.33
2025-06-10 21:25:27,6,16,desktop,CA,click_00026806,0.22
2025-06-10 14:27:13,2,34,desktop,US,click_00031814,0.4
2025-06-10 21:34:18,2,1,mobile,CA,click_00062459,0.38
2025-06-10 11:46:05,5,42,desktop,CA,click_00007717,0.1
2025-06-10 22:27:36,5,1,mobile,IN,click_00061985,0.43
2025-06-10 07:49:48,5,28,mobile,CA,click_00066407,0.44
2025-06-10 00:53:58,7,9,tablet,US,click_00042998,0.36
2025-06-10 14:41:10,1,48,mobile,CA,click_00034258,0.26
2025-06-10 06:31:10,2,40,desktop,UK,click_00016331,0.06
2025-06-10 08:44:05,5,8,desktop,UK,click_00000300,0.31
2025-06-10 22:24:05,4,15,tablet,UK,click_00038126,0.37
2025-06-10 08:55:27,3,11,tablet,UK,click_00092055,0.45
2025-06-10 07:29:59,7,43,mobile,CA,click_00022126,0.49
2025-06-10 08:00:16,4,32,mobile,IN,click_00014198,0.06
2025-06-10 18:48:40,9,36,desktop,IN,click_00079681,0.41
2025-06-10 23:26:33,2,39,tablet,UK,click_00044823,0.26
2025-06-10 01:06:35,10,43,mobile,US,click_00093542,0.1
2025-06-10 18:46:59,9,7,tablet,IN,click_00011321,0.34
2025-06-10 22:07:51,5,41,desktop,UK,click_00039996,0.32
2025-06-10 12:29:48,6,30,desktop,CA,click_00050044,0.12
2025-06-10 23:16:43,4,24,desktop,US,click_00004202,0.22
2025-06-10 04:00:27,10,44,tablet,IN,click_00055429,0.32
2025-06-10 04:45:45,8,31,tablet,DE,click_00046725,0.27
2025-06-10 06:29:07,3,31,mobile,DE,click_00032734,0.36
2025-06-10 22:20:30,8,23,tablet,CA,click_00002959,0.11
2025-06-10 23:15:16,4,49,tablet,CA,click_00024889,0.4
2025-06-10 07:00:10,8,16,desktop,US,click_00052355,0.38
2025-06-10 07:30:48,6,16,desktop,UK,click_00004969,0.41
2025-06-10 03:24:12,6,17,desktop,US,click_00026096,0.3
2025-06-10 05:26:12,4,17,desktop,UK,click_00083904,0.29
2025-06-10 21:36:37,6,5,desktop,DE,click_00049988,0.5
2025-06-10 16:22:52,7,10,desktop,DE,click_00077951,0.36
2025-06-10 22:39:22,10,10,mobile,CA,click_00091159,0.2
2025-06-10 05:26:06,4,47,tablet,US,click_00076058,0.47
2025-06-10 14:55:15,4,48,desktop,CA,click_00074433,0.47
2025-06-10 04:39:39,10,10,mobile,UK,click_00057747,0.25
2025-06-10 22:54:19,1,37,tablet,US,click_00002674,0.18
2025-06-10 21:57:41,5,36,mobile,IN,click_00099156,0.19
2025-06-10 15:06:23,10,49,tablet,UK,click_00028272,0.39
2025-06-10 02:14:20,10,14,desktop,US,click_00065201,0.48
2025-06-10 02:31:33,2,50,tablet,CA,click_00058209,0.22
2025-06-10 13:40:46,7,5,desktop,CA,click_00084132,0.12
2025-06-10 08:43:20,2,37,tablet,IN,click_00060673,0.39
2025-06-10 14:09:06,2,14,tablet,US,click_00008106,0.28
2025-06-10 09:34:43,10,49,mobile,IN,click_00024801,0.42
2025-06-10 18:33:31,10,44,tablet,US,click_00009133,0.17
2025-06-10 13:37:05,5,14,mobile,UK,click_00090747,0.46
2025-06-10 04:07:18,2,9,mobile,US,click_00025453,0.3
2025-06-10 06:52:12,8,35,desktop,IN,click_00034417,0.47
2025-06-10 10:44:08,7,48,desktop,CA,click_00099736,0.41
2025-06-10 19:03:42,7,47,desktop,DE,click_00051797,0.38
2025-06-10 21:01:10,8,48,desktop,IN,click_00080936,0.13
2025-06-10 17:54:23,5,29,tablet,IN,click_00059574,0.32
2025-06-10 21:02:57,1,10,desktop,UK,click_00021663,0.26
2025-06-10 18:40:33,8,14,mobile,US,click_00012238,0.14
2025-06-10 10:52:10,5,41,mobile,US,click_00066082,0.41
2025-06-10 05:32:44,9,12,desktop,IN,click_00040754,0.21
2025-06-10 09:13:28,4,36,desktop,IN,click_00034535,0.42
2025-06-10 16:31:31,2,16,tablet,DE,click_00011470,0.11
2025-06-10 21:14:18,2,26,tablet,IN,click_00014740,0.1
2025-06-10 03:34:49,3,39,mobile,IN,click_00002626,0.19
2025-06-10 23:39:03,6,34,mobile,US,click_00066561,0.38
2025-06-10 18:11:07,7,17,mobile,US,click_00066929,0.18
2025-06-10 12:55:04,2,8,desktop,DE,click_00015189,0.06
2025-06-10 04:25:43,8,24,desktop,IN,click_00077379,0.47
2025-06-10 11:38:31,2,46,mobile,CA,click_00082582,0.46
2025-06-10 06:11:49,5,40,mobile,CA,click_00014946,0.29
2025-06-10 17:34:56,2,50,desktop,US,click_00024488,0.2
2025-06-11 00:03:05,3,17,desktop,US,click_00073739,0.12
2025-06-10 19:01:37,9,50,desktop,DE,click_00068232,0.05
2025-06-10 19:06:10,1,25,desktop,US,click_00092586,0.29
2025-06-10 11:54:01,10,16,desktop,CA,click_00099852,0.1
2025-06-10 05:05:24,2,9,desktop,IN,click_00073714,0.05
2025-06-10 13:58:59,8,25,mobile,CA,click_00019656,0.37
2025-06-10 16:56:12,2,3,mobile,UK,click_00056556,0.46
2025-06-10 00:05:22,6,27,mobile,UK,click_00082902,0.5
2025-06-10 00:06:56,7,27,mobile,IN,click_00034285,0.36
2025-06-10 02:02:11,10,42,desktop,IN,click_00001265,0.19
2025-06-10 15:27:59,6,35,desktop,CA,click_00082335,0.3
2025-06-10 23:43:12,7,50,tablet,IN,click_00005146,0.4
2025-06-10 08:35:49,1,1,tablet,UK,click_00032754,0.19
2025-06-10 07:00:16,3,27,desktop,US,click_00060945,0.08
2025-06-10 20:34:12,2,27,mobile,US,click_00072878,0.34
2025-06-10 11:00:57,1,22,tablet,DE,click_00022145,0.4
2025-06-10 23:16:13,10,6,desktop,UK,click_00003134,0.2
2025-06-10 19:04:03,6,12,mobile,DE,click_00091336,0.11
2025-06-10 00:12:57,2,48,mobile,IN,click_00066611,0.13
2025-06-10 19:56:27,4,24,mobile,US,click_00058850,0.15
2025-06-10 08:22:11,6,19,mobile,DE,click_00021461,0.1
2025-06-10 18:59:13,6,47,mobile,US,click_00026704,0.36
2025-06-10 03:26:37,2,38,mobile,DE,click_00091661,0.49
2025-06-10 10:38:11,4,41,desktop,DE,click_00032778,0.1
2025-06-10 19:48:40,8,31,tablet,IN,click_00055520,0.38
2025-06-10 16:34:06,5,29,desktop,CA,click_00032995,0.1
2025-06-10 06:11:05,5,44,mobile,DE,click_00025044,0.33
2025-06-10 06:08:02,3,6,tablet,CA,click_00074261,0.43
2025-06-10 23:13:45,7,38,mobile,IN,click_00090514,0.14
2025-06-10 06:23:39,3,21,tablet,US,click_00030379,0.43
2025-06-10 22:56:36,3,37,tablet,UK,click_00099042,0.19
2025-06-10 18:14:23,9,50,mobile,IN,click_00085145,0.21
2025-06-10 17:00:59,9,14,mobile,DE,click_00031196,0.31
2025-06-10 06:24:11,9,38,tablet,UK,click_00015105,0.28
2025-06-10 20:42:19,10,1,mobile,CA,click_00093074,0.08
2025-06-10 00:29:51,1,26,mobile,US,click_00032865,0.3
2025-06-10 15:02:11,9,2,desktop,DE,click_00009593,0.27
2025-06-10 22:24:44,5,1,desktop,US,click_00057198,0.35
2025-06-10 06:09:23,6,9,desktop,US,click_00085384,0.33
2025-06-10 12:12:32,2,28,desktop,DE,click_00078396,0.06
2025-06-10 16:02:28,10,28,tablet,IN,click_00092133,0.06
2025-06-10 19:26:57,4,22,desktop,IN,click_00097927,0.2
2025-06-10 14:15:30,1,37,mobile,DE,click_00095045,0.16
2025-06-10 11:22:49,4,5,mobile,DE,click_00072033,0.46
2025-06-10 00:41:54,8,34,desktop,DE,click_00043737,0.33
2025-06-10 10:34:48,7,2,tablet,IN,click_00046574,0.28
2025-06-10 21:21:52,4,45,desktop,CA,click_00042794,0.06
2025-06-10 12:50:11,4,34,tablet,UK,click_00092609,0.33
2025-06-10 12:40:01,5,6,tablet,US,click_00080509,0.48
2025-06-10 19:57:26,7,19,mobile,UK,click_00099320,0.06
2025-06-10 01:31:29,8,10,tablet,CA,click_00019129,0.42
2025-06-10 16:36:35,7,45,tablet,DE,click_00081515,0.07
2025-06-10 15:53:38,9,20,desktop,US,click_00058892,0.43
2025-06-10 06:13:45,7,17,mobile,US,click_00002395,0.32
2025-06-10 21:54:06,8,42,desktop,CA,click_00093670,0.38
2025-06-10 17:48:51,8,10,mobile,IN,click_00056570,0.39
2025-06-10 09:21:40,10,49,mobile,IN,click_00097572,0.35
2025-06-10 00:24:48,9,41,mobile,IN,click_00014534,0.18
2025-06-10 02:30:19,6,50,desktop,US,click_00085214,0.48
2025-06-10 15:34:52,2,1,desktop,US,click_00018035,0.23
2025-06-10 15:58:05,7,42,desktop,US,click_00017141,0.33
2025-06-10 05:14:30,7,43,desktop,US,click_00020881,0.47
2025-06-10 14:46:16,5,29,mobile,US,click_00095712,0.42
2025-06-10 15:43:14,5,50,desktop,UK,click_00011867,0.19
2025-06-10 19:23:52,10,45,mobile,UK,click_00091824,0.25
2025-06-10 13:04:26,6,24,mobile,IN,click_00084229,0.11
2025-06-10 13:03:35,2,40,mobile,IN,click_00006882,0.36
2025-06-10 12:17:08,10,35,desktop,DE,click_00056267,0.31
2025-06-10 20:08:59,7,37,tablet,UK,click_00004296,0.41
2025-06-10 05:54:14,3,44,mobile,US,click_00080608,0.23
2025-06-10 16:40:27,1,19,tablet,IN,click_00016186,0.47
2025-06-10 20:54:55,3,31,tablet,IN,click_00062215,0.27
2025-06-10 21:05:15,1,14,desktop,IN,click_00032297,0.23
2025-06-10 03:36:59,5,26,desktop,US,click_00011803,0.07
2025-06-10 02:28:13,7,42,desktop,US,click_00031983,0.49
2025-06-10 00:48:30,9,38,desktop,US,click_00041064,0.46
2025-06-10 12:46:05,2,15,tablet,IN,click_00056221,0.34
2025-06-10 14:03:13,6,36,mobile,DE,click_00089989,0.11
2025-06-10 13:17:21,7,50,desktop,IN,click_00037543,0.3
2025-06-10 16:51:39,10,28,tablet,CA,click_00081260,0.12
2025-06-10 22:21:52,5,5,tablet,UK,click_00092359,0.27
2025-06-10 16:59:10,2,8,mobile,DE,click_00009461,0.22
2025-06-10 18:16:54,8,22,tablet,DE,click_00023732,0.34
2025-06-10 14:15:00,6,22,tablet,DE,click_00041969,0.18
2025-06-10 10:40:24,5,46,tablet,IN,click_00042527,0.42
2025-06-10 07:24:16,1,35,mobile,CA,click_00096998,0.06
2025-06-10 21:46:46,2,17,tablet,IN,click_00004629,0.4
2025-06-10 18:25:08,3,25,mobile,DE,click_00059613,0.13
2025-06-10 18:27:13,10,13,desktop,US,click_00012989,0.05
2025-06-10 17:14:49,8,25,mobile,IN,click_00085137,0.26
2025-06-10 06:42:22,7,14,tablet,US,click_00068380,0.3
2025-06-10 04:01:54,10,30,tablet,DE,click_00016277,0.49
2025-06-10 03:18:55,10,12,tablet,IN,click_00078108,0.35
2025-06-10 06:57:43,2,38,desktop,IN,click_00028663,0.17
2025-06-10 01:14:30,7,9,mobile,DE,click_00021967,0.17
2025-06-10 03:41:36,1,3,tablet,DE,click_00050382,0.08
2025-06-10 05:04:22,3,48,desktop,IN,click_00042961,0.18
2025-06-10 03:40:52,1,32,mobile,IN,click_00034805,0.48
2025-06-10 00:18:41,3,50,desktop,US,click_00024424,0.34
2025-06-10 20:54:50,3,40,mobile,CA,click_00063675,0.21
2025-06-10 06:08:40,2,16,tablet,DE,click_00046120,0.44
2025-06-10 21:56:49,6,24,desktop,US,click_00090562,0.28
2025-06-10 23:40:31,8,22,tablet,US,click_00020339,0.05
2025-06-10 15:35:35,6,33,tablet,DE,click_00009403,0.33
2025-06-10 16:40:58,1,11,desktop,IN,click_00053754,0.15
2025-06-10 15:58:27,1,1,tablet,IN,click_00060844,0.11
2025-06-10 21:09:42,10,4,desktop,IN,click_00025090,0.48
2025-06-10 11:23:52,8,8,mobile,IN,click_00037590,0.19
2025-06-10 07:10:48,5,1,mobile,CA,click_00040989,0.22
2025-06-10 07:33:46,10,30,mobile,UK,click_00002417,0.19
2025-06-10 08:24:36,4,2,desktop,DE,click_00051570,0.46
2025-06-10 15:31:30,3,15,mobile,UK,click_00035944,0.2
2025-06-10 12:59:51,7,7,tablet,CA,click_00075976,0.37
2025-06-10 03:30:44,10,44,tablet,DE,click_00018744,0.38
2025-06-10 22:39:33,9,23,tablet,US,click_00077336,0.14
2025-06-10 00:17:35,5,50,tablet,DE,click_00004352,0.47
2025-06-10 01:41:10,6,45,desktop,IN,click_00078591,0.23
2025-06-10 15:28:46,3,16,tablet,UK,click_00011086,0.47
2025-06-10 18:04:21,9,36,tablet,UK,click_00069722,0.46
2025-06-10 08:06:36,2,28,mobile,UK,click_00089928,0.19
2025-06-10 20:04:54,6,8,mobile,CA,click_00065762,0.41
2025-06-10 00:14:49,5,18,desktop,UK,click_00064154,0.22
2025-06-10 18:16:44,6,27,mobile,CA,click_00080160,0.28
2025-06-10 23:21:51,7,48,mobile,DE,click_00072099,0.28
2025-06-10 11:45:57,3,24,tablet,IN,click_00096205,0.36
2025-06-10 03:01:09,8,16,desktop,CA,click_00047090,0.21
2025-06-10 07:00:17,1,19,desktop,CA,click_00085626,0.21
2025-06-10 05:20:18,3,20,tablet,DE,click_00070331,0.08
2025-06-10 07:21:15,9,44,desktop,UK,click_00013120,0.18
2025-06-10 08:39:43,2,27,mobile,US,click_00055122,0.13
2025-06-10 09:00:23,8,48,desktop,IN,click_00092322,0.17
2025-06-10 17:07:56,7,29,mobile,UK,click_00031628,0.11
2025-06-10 17:37:24,8,48,mobile,US,click_00092894,0.47
2025-06-10 03:22:03,10,45,tablet,DE,click_00024380,0.31
2025-06-10 04:45:29,1,25,desktop,IN,click_00051581,0.22
2025-06-10 21:24:28,5,2,tablet,US,click_00070904,0.44
2025-06-10 00:39:04,10,38,tablet,DE,click_00096368,0.39
2025-06-10 22:05:21,5,18,tablet,UK,click_00054545,0.28
2025-06-10 12:02:12,8,36,mobile,UK,click_00006656,0.37
2025-06-10 11:53:26,8,19,desktop,IN,click_00007501,0.42
2025-06-10 07:01:53,2,47,mobile,CA,click_00023027,0.25
2025-06-10 11:57:54,10,48,tablet,UK,click_00070779,0.33
2025-06-10 02:13:13,10,49,mobile,US,click_00002736,0.24
2025-06-10 04:01:59,4,9,mobile,US,click_00092408,0.32
2025-06-10 08:17:27,10,1,tablet,US,click_00014129,0.38
2025-06-10 11:27:49,1,40,desktop,DE,click_00038210,0.29
2025-06-10 18:03:41,5,6,mobile,IN,click_00040809,0.1
2025-06-10 03:21:31,4,39,desktop,CA,click_00001367,0.45
2025-06-10 01:11:35,1,15,mobile,UK,click_00095391,0.3
2025-06-10 21:25:55,1,29,tablet,CA,click_00039513,0.22
2025-06-10 08:16:23,6,30,tablet,UK,click_00062973,0.35
2025-06-10 23:44:33,1,33,tablet,US,click_00069864,0.24
2025-06-10 13:28:38,3,43,desktop,US,click_00054958,0.08
2025-06-10 06:25:38,8,8,tablet,IN,click_00000898,0.48
2025-06-10 19:28:44,9,18,desktop,UK,click_00019040,0.44
2025-06-10 18:48:17,10,35,desktop,DE,click_00055772,0.33
2025-06-10 11:56:20,3,42,desktop,UK,click_00009132,0.29
2025-06-10 00:49:59,10,20,mobile,DE,click_00055957,0.37
2025-06-10 23:16:49,3,45,desktop,UK,click_00051569,0.47
2025-06-10 22:15:43,2,37,mobile,UK,click_00034151,0.06
2025-06-10 15:06:01,6,14,tablet,UK,click_00064546,0.19
2025-06-10 16:29:04,8,3,desktop,CA,click_00061821,0.45
2025-06-10 09:06:56,4,44,tablet,IN,click_00086348,0.26
2025-06-10 03:34:14,5,24,mobile,CA,click_00039089,0.22
2025-06-10 06:28:20,9,24,tablet,CA,click_00081034,0.2
2025-06-10 10:42:39,5,1,tablet,CA,click_00062767,0.07
2025-06-10 08:53:57,5,29,desktop,IN,click_00049438,0.22
2025-06-10 07:21:10,3,6,tablet,IN,click_00088931,0.19
2025-06-10 05:06:19,1,49,tablet,CA,click_00070756,0.39
2025-06-10 09:58:21,8,49,tablet,DE,click_00028972,0.09
2025-06-10 16:52:26,8,10,mobile,IN,click_00051498,0.19
2025-06-10 02:24:06,8,22,tablet,US,click_00052427,0.33
2025-06-10 04:55:32,4,7,mobile,CA,click_00017977,0.42
2025-06-10 17:43:36,7,35,tablet,US,click_00060165,0.46
2025-06-10 10:03:23,3,36,desktop,IN,click_00037176,0.14
2025-06-10 13:53:42,3,5,tablet,IN,click_00097484,0.15
2025-06-10 23:55:33,5,32,tablet,US,click_00083887,0.33
2025-06-10 18:13:26,5,13,desktop,DE,click_00001675,0.13
2025-06-10 19:38:37,8,27,mobile,CA,click_00021468,0.08
2025-06-10 15:14:21,8,19,mobile,UK,click_00084642,0.41
2025-06-10 11:01:26,4,12,mobile,US,click_00037090,0.17
2025-06-10 09:02:11,6,42,tablet,UK,click_00068754,0.08
2025-06-10 01:16:41,3,3,desktop,DE,click_00018718,0.07
2025-06-10 19:35:59,7,30,mobile,IN,click_00094011,0.21
2025-06-10 11:37:56,9,5,mobile,CA,click_00086457,0.47
2025-06-10 13:03:40,9,19,tablet,CA,click_00057740,0.21
2025-06-10 00:47:52,2,38,mobile,UK,click_00018020,0.31
2025-06-10 08:49:33,3,38,tablet,UK,click_00070568,0.3
2025-06-10 06:57:55,4,31,desktop,UK,click_00081883,0.48
2025-06-10 19:26:36,7,24,desktop,DE,click_00039509,0.15
2025-06-10 10:10:08,3,10,tablet,UK,click_00069979,0.27
2025-06-10 03:21:35,3,14,desktop,US,click_00096088,0.35
2025-06-10 23:37:18,7,27,desktop,DE,click_00083663,0.47
2025-06-10 21:46:41,6,13,tablet,CA,click_00076844,0.46
2025-06-10 22:25:41,1,22,mobile,US,click_00085561,0.45
2025-06-10 00:22:41,3,34,desktop,IN,click_00027979,0.48
2025-06-10 09:35:36,9,44,tablet,UK,click_00079392,0.12
2025-06-10 13:17:24,10,50,tablet,US,click_00052983,0.29
2025-06-10 04:33:36,5,29,mobile,UK,click_00091916,0.33
2025-06-10 08:02:25,1,30,tablet,CA,click_00061930,0.35
2025-06-10 01:12:54,5,2,tablet,CA,click_00015818,0.33
2025-06-10 08:51:10,2,6,desktop,US,click_00042700,0.25
2025-06-10 10:50:20,3,11,desktop,UK,click_00014644,0.23
2025-06-10 03:37:44,7,17,tablet,DE,click_00017014,0.44
2025-06-10 11:46:31,8,16,tablet,UK,click_00062752,0.22
2025-06-10 16:23:52,8,43,desktop,IN,click_00019618,0.26
2025-06-10 08:24:26,7,47,desktop,US,click_00071398,0.22
2025-06-10 10:01:47,1,36,desktop,US,click_00009248,0.34
2025-06-10 20:47:59,9,10,tablet,CA,click_00023070,0.23
2025-06-10 09:00:13,5,5,desktop,IN,click_00055690,0.49
2025-06-10 02:08:25,4,17,tablet,DE,click_00071212,0.39
2025-06-10 13:31:06,3,35,tablet,DE,click_00023624,0.43
2025-06-10 21:33:21,1,28,mobile,UK,click_00071539,0.3
2025-06-10 11:15:59,9,48,mobile,US,click_00086683,0.38
2025-06-10 12:02:39,5,36,desktop,IN,click_00093608,0.27
2025-06-10 06:54:22,6,9,mobile,IN,click_00084807,0.11
2025-06-10 17:50:26,4,4,desktop,CA,click_00099970,0.44
2025-06-10 12:41:42,1,44,tablet,CA,click_00010023,0.2
2025-06-10 23:59:05,10,25,tablet,CA,click_00081144,0.06
2025-06-10 17:34:38,6,9,tablet,UK,click_00052777,0.46
2025-06-10 00:13:39,6,17,desktop,DE,click_00085422,0.24
2025-06-10 09:30:43,3,42,desktop,UK,click_00074428,0.06
2025-06-10 06:46:51,2,18,desktop,IN,click_00064930,0.44
2025-06-10 09:40:03,6,12,tablet,DE,click_00092061,0.42
2025-06-10 03:54:30,3,28,mobile,DE,click_00018628,0.13
2025-06-10 18:23:08,9,28,tablet,DE,click_00074103,0.44
2025-06-10 03:36:19,1,13,mobile,US,click_00072798,0.39
2025-06-10 21:09:34,8,16,desktop,UK,click_00007405,0.11
2025-06-10 17:23:49,5,18,mobile,UK,click_00053956,0.36
2025-06-10 05:13:11,7,4,desktop,UK,click_00043296,0.09
2025-06-10 12:02:58,10,10,tablet,CA,click_00033044,0.28
2025-06-10 21:34:34,5,5,tablet,UK,click_00029707,0.43
2025-06-10 09:08:15,3,25,mobile,US,click_00066238,0.26
2025-06-10 02:22:46,7,19,tablet,CA,click_00013717,0.21
2025-06-10 18:52:46,7,18,mobile,IN,click_00002887,0.19
2025-06-10 12:29:03,8,47,desktop,IN,click_00060093,0.1
2025-06-10 06:38:58,6,27,tablet,CA,click_00023768,0.39
2025-06-10 21:12:11,5,11,mobile,UK,click_00014660,0.43
2025-06-10 01:29:35,7,10,tablet,DE,click_00067127,0.06
2025-06-10 03:00:50,7,43,tablet,US,click_00062079,0.16
2025-06-10 00:10:58,8,34,mobile,UK,click_00086453,0.33
2025-06-10 17:13:11,5,3,mobile,US,click_00010214,0.49
2025-06-10 11:07:29,5,24,mobile,CA,click_00011186,0.19
2025-06-10 17:51:43,5,12,mobile,CA,click_00051690,0.25
2025-06-10 06:38:52,6,34,desktop,CA,click_00045478,0.12
2025-06-10 23:04:02,10,35,mobile,CA,click_00007908,0.41
2025-06-10 22:57:20,8,27,tablet,DE,click_00059177,0.3
2025-06-10 15:52:58,2,11,mobile,DE,click_00047328,0.45
2025-06-10 01:17:39,5,43,desktop,DE,click_00060788,0.15
2025-06-10 18:24:30,4,29,desktop,CA,click_00019888,0.24
2025-06-10 18:30:25,1,5,desktop,US,click_00045613,0.11
2025-06-10 10:32:24,7,44,mobile,CA,click_00088295,0.06
2025-06-10 16:11:44,2,2,desktop,UK,click_00017801,0.16
2025-06-10 13:56:37,7,36,desktop,IN,click_00005488,0.35
2025-06-10 02:56:38,5,37,desktop,IN,click_00071842,0.08
2025-06-10 01:49:51,9,26,mobile,US,click_00001001,0.18
2025-06-10 03:17:55,1,39,desktop,UK,click_00038051,0.45
2025-06-10 03:52:48,7,26,mobile,IN,click_00065027,0.32
2025-06-10 10:36:01,1,15,desktop,CA,click_00098638,0.24
2025-06-10 16:29:59,1,43,desktop,CA,click_00025683,0.5
2025-06-10 03:43:55,7,19,desktop,IN,click_00085420,0.45
2025-06-10 08:47:18,3,38,tablet,CA,click_00040192,0.26
2025-06-10 03:42:32,8,36,mobile,UK,click_00064173,0.14
2025-06-10 10:20:59,9,9,mobile,CA,click_00090831,0.12
2025-06-10 07:13:34,2,1,mobile,CA,click_00045898,0.4
2025-06-10 17:27:25,7,46,mobile,DE,click_00060961,0.47
2025-06-10 21:45:13,7,14,mobile,IN,click_00047474,0.15
2025-06-10 03:46:45,9,13,mobile,CA,click_00064996,0.31
2025-06-10 04:19:23,8,25,tablet,CA,click_00088820,0.35
2025-06-10 18:32:36,10,2,mobile,US,click_00090170,0.4
2025-06-10 21:22:10,6,13,tablet,DE,click_00028806,0.45
2025-06-10 05:00:12,9,28,desktop,IN,click_00073376,0.21
2025-06-10 15:42:18,8,41,mobile,DE,click_00029445,0.33
2025-06-10 02:53:02,10,43,desktop,IN,click_00055087,0.36
2025-06-10 12:40:55,4,5,desktop,DE,click_00082224,0.22
2025-06-10 02:19:24,10,1,mobile,CA,click_00082468,0.09
2025-06-10 11:18:58,9,28,mobile,DE,click_00089373,0.46
2025-06-10 01:47:41,2,44,tablet,IN,click_00055392,0.31
2025-06-10 19:46:12,1,17,tablet,CA,click_00056755,0.42
2025-06-10 08:10:40,10,28,mobile,UK,click_00004003,0.47
2025-06-10 13:54:28,2,43,mobile,DE,click_00050974,0.36
2025-06-10 22:58:13,10,18,desktop,DE,click_00011551,0.3
2025-06-10 20:15:22,5,10,mobile,DE,click_00013561,0.5
2025-06-10 08:21:15,1,15,tablet,DE,click_00018165,0.47
2025-06-10 11:35:45,2,14,desktop,CA,click_00003331,0.34
2025-06-10 19:33:17,5,19,desktop,IN,click_00020769,0.26
2025-06-10 21:24:22,3,25,tablet,DE,click_00054192,0.28
2025-06-10 04:27:06,6,40,tablet,CA,click_00053327,0.33
2025-06-10 08:38:11,4,33,tablet,DE,click_00043131,0.11
2025-06-10 20:14:43,3,5,desktop,DE,click_00047902,0.12
2025-06-10 06:54:08,9,32,tablet,US,click_00059455,0.17
2025-06-10 12:00:16,4,8,mobile,DE,click_00040425,0.29
2025-06-10 16:12:09,4,50,tablet,CA,click_00097135,0.16
2025-06-10 12:04:37,10,19,mobile,US,click_00093493,0.35
2025-06-10 06:13:53,8,5,mobile,DE,click_00097998,0.18
2025-06-10 23:01:22,2,28,desktop,UK,click_00057945,0.22
2025-06-10 09:55:14,7,13,mobile,US,click_00064348,0.23
2025-06-10 22:34:01,5,33,mobile,UK,click_00042250,0.17
2025-06-10 02:14:35,3,22,mobile,CA,click_00081762,0.25
2025-06-10 01:09:33,4,3,mobile,CA,click_00083474,0.08
2025-06-10 10:36:22,3,46,desktop,IN,click_00051020,0.07
2025-06-10 04:10:46,7,41,mobile,CA,click_00023486,0.12
2025-06-10 06:17:57,6,15,mobile,IN,click_00001220,0.35
2025-06-10 23:26:32,8,27,tablet,IN,click_00029507,0.21
2025-06-10 09:10:14,3,24,mobile,IN,click_00067121,0.08
2025-06-10 23:14:10,9,26,desktop,US,click_00003372,0.18
2025-06-10 07:16:39,1,5,mobile,UK,click_00004581,0.39
2025-06-10 00:38:05,3,15,desktop,CA,click_00025920,0.15
2025-06-10 20:43:32,8,7,desktop,UK,click_00070340,0.17
2025-06-10 12:49:51,6,11,tablet,DE,click_00070750,0.27
2025-06-10 21:22:23,9,12,mobile,US,click_00019396,0.08
2025-06-10 16:45:16,10,24,desktop,DE,click_00009247,0.22
2025-06-10 06:21:01,4,49,tablet,DE,click_00037022,0.1
2025-06-10 02:43:12,10,45,mobile,IN,click_00022011,0.4
2025-06-10 05:20:18,4,32,tablet,CA,click_00088144,0.33
2025-06-10 19:35:30,6,29,desktop,CA,click_00031908,0.08
2025-06-10 05:51:47,9,11,mobile,DE,click_00077251,0.14
2025-06-10 16:22:36,2,28,mobile,DE,click_00046508,0.22
2025-06-10 01:19:53,3,19,mobile,IN,click_00062356,0.17
2025-06-10 11:21:30,7,16,desktop,UK,click_00014760,0.22
2025-06-10 11:52:21,8,33,tablet,IN,click_00007927,0.48
2025-06-10 16:23:00,1,39,desktop,US,click_00099936,0.26
2025-06-10 03:12:35,8,24,tablet,IN,click_00059191,0.34
2025-06-10 00:54:28,2,37,mobile,US,click_00051559,0.39
