timestamp,click_id,revenue
2025-06-10 08:04:12,click_00022285,0.17
2025-06-10 14:45:31,click_00076087,0.61
2025-06-10 06:15:30,click_00065351,0.55
2025-06-10 23:23:17,click_00062192,0.78
2025-06-10 11:48:34,click_00036093,0.8
2025-06-10 18:18:13,click_00088228,0.43
2025-06-10 10:30:36,click_00016495,0.93
2025-06-10 18:22:37,click_00013319,0.99
2025-06-10 02:34:17,click_00071591,0.8
2025-06-10 01:27:13,click_00061152,0.83
2025-06-10 12:31:41,click_00099292,0.58
2025-06-10 16:08:16,click_00036265,0.35
2025-06-10 09:43:57,click_00012092,0.28
2025-06-10 20:27:05,click_00028640,0.76
2025-06-10 01:36:08,click_00067127,0.68
2025-06-10 19:39:53,click_00069327,0.43
2025-06-10 06:03:17,click_00099789,0.8
2025-06-10 10:54:56,click_00031064,0.33
2025-06-10 13:23:53,click_00062678,0.45
2025-06-10 18:44:05,click_00030642,0.99
2025-06-10 22:07:55,click_00003149,0.98
2025-06-10 12:31:18,click_00033850,0.62
2025-06-10 04:45:49,click_00005825,0.24
2025-06-10 04:59:44,click_00091844,0.89
2025-06-10 22:04:58,click_00008982,0.87
2025-06-11 00:06:34,click_00094373,0.55
2025-06-10 06:29:20,click_00071781,0.95
2025-06-10 15:42:18,click_00094556,0.32
2025-06-10 09:15:27,click_00027422,0.74
2025-06-10 15:57:14,click_00085455,0.15
2025-06-10 17:31:31,click_00057908,0.87
2025-06-10 16:46:12,click_00013308,0.25
2025-06-10 07:15:05,click_00048760,0.61
2025-06-10 15:41:05,click_00023958,0.61
2025-06-10 18:53:21,click_00053752,0.43
2025-06-10 02:49:22,click_00095538,0.57
2025-06-10 03:01:48,click_00036819,0.92
2025-06-10 13:07:51,click_00074223,0.32
2025-06-10 21:42:49,click_00016293,0.79
2025-06-10 22:07:55,click_00024885,0.14
2025-06-10 21:51:31,click_00053835,0.25
2025-06-10 03:48:20,click_00055818,0.62
2025-06-10 00:57:58,click_00041064,0.9
2025-06-10 06:53:03,click_00020984,0.54
2025-06-10 13:59:32,click_00097484,0.73
2025-06-10 15:13:56,click_00023141,0.52
2025-06-10 11:37:22,click_00038210,0.11
2025-06-10 11:05:21,click_00043448,0.97
2025-06-10 02:05:26,click_00052178,0.71
2025-06-10 19:23:38,click_00007576,0.99
2025-06-10 10:30:00,click_00032145,0.82
2025-06-10 15:04:25,click_00013423,0.99
2025-06-10 16:11:08,click_00008900,0.19
2025-06-10 13:55:24,click_00045198,0.58
2025-06-10 18:31:08,click_00093649,0.38
2025-06-10 04:18:10,click_00031606,0.8
2025-06-10 15:35:15,click_00006000,0.14
2025-06-10 18:48:54,click_00055588,0.71
2025-06-10 08:36:15,click_00006382,0.3
2025-06-10 17:04:49,click_00036692,0.49
2025-06-10 00:54:24,click_00024472,0.61
2025-06-10 06:35:42,click_00031097,0.92
2025-06-10 19:51:41,click_00090019,0.75
2025-06-10 18:13:50,click_00076011,0.98
2025-06-10 01:16:20,click_00073872,0.48
2025-06-10 14:39:38,click_00000605,0.16
2025-06-10 05:06:55,click_00051009,0.99
2025-06-10 13:56:50,click_00003844,0.12
2025-06-10 12:10:24,click_00064042,0.39
2025-06-10 14:26:49,click_00047564,0.57
2025-06-10 23:06:51,click_00065220,0.75
2025-06-10 20:38:55,click_00040407,0.78
2025-06-10 15:04:11,click_00033741,0.17
2025-06-10 15:26:00,click_00007017,0.17
2025-06-10 22:07:46,click_00068457,0.18
2025-06-10 05:23:17,click_00068696,0.39
2025-06-10 10:04:07,click_00065041,0.23
2025-06-10 04:19:59,click_00071898,0.61
2025-06-10 23:16:32,click_00010918,0.78
2025-06-10 21:29:03,click_00089142,0.75
2025-06-10 12:58:53,click_00032159,0.13
2025-06-10 02:06:08,click_00040912,0.18
2025-06-10 07:13:11,click_00006460,0.34
2025-06-10 13:55:25,click_00037483,0.42
2025-06-10 05:51:42,click_00076394,0.9
2025-06-10 05:31:16,click_00022967,0.22
2025-06-10 18:48:54,click_00088439,0.84
2025-06-10 12:45:35,click_00080505,0.81
2025-06-10 04:48:58,click_00053353,0.8
2025-06-10 00:38:24,click_00069110,0.38
2025-06-10 15:14:21,click_00094909,0.54
2025-06-10 00:58:38,click_00022626,0.8
2025-06-10 11:42:00,click_00067865,0.91
2025-06-10 22:10:38,click_00032769,0.36
2025-06-10 19:40:45,click_00064989,0.17
2025-06-10 02:34:09,click_00084651,0.41
2025-06-10 23:30:11,click_00021419,0.63
2025-06-10 01:08:13,click_00096605,0.17
2025-06-10 13:22:01,click_00060217,0.4
2025-06-10 12:26:19,click_00096812,0.88
2025-06-10 21:00:38,click_00081656,0.3
2025-06-10 08:29:45,click_00089725,0.72
2025-06-10 01:48:56,click_00090071,0.25
2025-06-10 11:31:28,click_00075625,0.5
2025-06-10 16:49:12,click_00048742,0.97
2025-06-10 21:04:32,click_00050088,0.32
2025-06-10 04:16:38,click_00060273,0.6
2025-06-10 01:29:29,click_00058869,0.65
2025-06-10 13:44:31,click_00093325,0.69
2025-06-10 03:04:11,click_00066759,0.11
2025-06-10 15:15:25,click_00033471,0.84
2025-06-10 03:04:47,click_00007998,0.97
2025-06-10 17:13:21,click_00058115,0.68
2025-06-10 21:32:15,click_00060408,0.3
2025-06-10 07:21:48,click_00070328,0.59
2025-06-10 21:05:24,click_00055578,0.22
2025-06-10 21:05:38,click_00071937,0.56
2025-06-10 03:59:56,click_00040324,0.95
2025-06-10 08:19:34,click_00030546,0.13
2025-06-10 13:02:21,click_00063340,0.28
2025-06-10 12:35:46,click_00049397,0.13
2025-06-10 02:23:23,click_00025594,0.56
2025-06-10 03:33:54,click_00048570,0.7
2025-06-10 00:50:22,click_00006245,0.56
2025-06-10 13:41:50,click_00080560,0.64
2025-06-10 16:55:35,click_00040925,0.33
2025-06-10 15:17:00,click_00064299,0.21
2025-06-10 14:36:58,click_00063597,0.28
2025-06-10 17:49:22,click_00075193,0.21
2025-06-10 10:46:26,click_00077880,0.47
2025-06-10 00:49:46,click_00043737,0.41
2025-06-10 14:14:23,click_00005612,0.55
2025-06-10 00:52:47,click_00071920,0.34
2025-06-10 23:02:43,click_00087425,0.72
2025-06-10 05:54:38,click_00045648,0.4
2025-06-10 18:13:50,click_00032704,0.56
2025-06-10 09:08:52,click_00098343,0.72
2025-06-10 04:22:10,click_00040870,0.24
2025-06-10 00:23:07,click_00004352,0.72
2025-06-10 01:42:17,click_00009277,0.26
2025-06-10 16:14:41,click_00061691,0.69
2025-06-10 12:37:54,click_00019531,0.68
2025-06-10 04:20:02,click_00094591,0.65
2025-06-11 00:07:01,click_00082533,0.46
2025-06-10 21:18:06,click_00089784,0.58
2025-06-10 23:22:11,click_00069493,0.67
2025-06-10 11:29:59,click_00044127,0.62
2025-06-10 16:00:38,click_00085451,0.28
2025-06-10 15:54:36,click_00081395,0.18
2025-06-10 11:58:58,click_00052865,0.51
2025-06-10 14:10:14,click_00057401,0.46
2025-06-10 17:00:58,click_00043700,0.98
2025-06-10 17:34:52,click_00029853,0.99
2025-06-10 06:45:58,click_00050464,0.86
2025-06-10 19:41:45,click_00021468,0.55
2025-06-10 22:08:37,click_00020912,0.7
2025-06-10 00:30:13,click_00046119,0.92
2025-06-10 05:59:48,click_00077251,0.84
2025-06-10 07:44:02,click_00025907,0.93
2025-06-10 10:20:12,click_00099454,0.69
2025-06-10 16:20:10,click_00062441,0.18
2025-06-10 06:01:11,click_00075655,0.68
2025-06-10 02:00:05,click_00014097,0.27
2025-06-10 00:09:19,click_00037286,0.27
2025-06-10 11:13:47,click_00078898,0.91
2025-06-10 22:17:12,click_00060449,0.36
2025-06-10 03:01:53,click_00046918,0.19
2025-06-10 13:38:15,click_00066793,0.46
2025-06-10 05:41:40,click_00071804,0.56
2025-06-10 00:38:40,click_00012922,0.8
2025-06-10 21:06:12,click_00090691,0.96
2025-06-10 17:43:30,click_00015292,0.45
2025-06-10 19:57:51,click_00098930,0.26
2025-06-10 23:23:30,click_00024381,0.6
2025-06-10 08:50:14,click_00027751,0.85
2025-06-10 02:17:03,click_00055809,0.27
2025-06-11 00:00:00,click_00040552,0.95
2025-06-10 01:45:00,click_00001648,0.24
2025-06-10 23:37:15,click_00057592,0.63
2025-06-10 00:14:54,click_00090076,0.51
2025-06-10 17:46:38,click_00082242,0.26
2025-06-10 07:28:49,click_00010101,0.98
2025-06-10 15:35:37,click_00044195,0.67
2025-06-10 11:30:08,click_00092397,0.15
2025-06-10 06:38:02,click_00043319,0.85
2025-06-10 06:36:04,click_00066777,0.27
2025-06-10 23:42:21,click_00016796,0.88
2025-06-10 03:22:53,click_00006271,0.22
2025-06-10 18:50:12,click_00014260,0.11
2025-06-10 08:48:28,click_00026846,0.46
2025-06-10 17:16:36,click_00006324,0.74
2025-06-10 23:51:00,click_00051820,0.19
2025-06-10 04:57:35,click_00052839,0.43
2025-06-10 12:24:01,click_00008588,0.47
2025-06-10 04:02:15,click_00089347,0.47
2025-06-10 17:33:44,click_00017211,0.35
2025-06-10 03:34:08,click_00099458,0.27
2025-06-10 06:14:51,click_00048188,0.89
2025-06-10 06:12:31,click_00004413,0.76
2025-06-10 20:31:23,click_00024589,0.65
2025-06-10 01:23:18,click_00060788,0.84
2025-06-10 22:44:01,click_00077336,0.86
2025-06-10 05:38:17,click_00095486,0.39
2025-06-10 04:12:23,click_00053634,0.54
2025-06-10 14:47:50,click_00006680,0.56
2025-06-10 09:42:18,click_00080478,0.34
2025-06-10 21:12:27,click_00046938,0.2
2025-06-10 00:17:40,click_00058065,0.89
2025-06-10 00:26:58,click_00084902,0.14
2025-06-10 04:29:28,click_00031089,0.96
2025-06-10 07:31:23,click_00055452,0.29
2025-06-10 17:49:58,click_00048786,0.4
2025-06-10 06:32:45,click_00063235,0.54
2025-06-10 04:48:39,click_00070577,0.87
2025-06-10 04:41:47,click_00032162,0.82
2025-06-10 21:00:19,click_00012770,0.83
2025-06-10 18:29:34,click_00020970,0.12
2025-06-10 22:46:16,click_00042384,0.88
2025-06-10 23:45:23,click_00026074,0.76
2025-06-10 13:01:55,click_00066865,0.56
2025-06-10 21:12:52,click_00021663,0.82
2025-06-10 21:28:34,click_00015650,0.61
2025-06-10 02:10:02,click_00079689,0.33
2025-06-10 05:34:50,click_00075922,0.8
2025-06-10 23:53:28,click_00093332,0.3
2025-06-10 02:18:58,click_00048494,1.0
2025-06-10 22:27:58,click_00067902,0.37
2025-06-10 16:10:09,click_00038144,0.26
2025-06-10 16:59:51,click_00055424,0.85
2025-06-10 09:02:28,click_00071871,0.54
2025-06-10 15:33:22,click_00049331,0.39
2025-06-10 21:28:31,click_00021300,0.7
2025-06-10 16:29:51,click_00066474,0.69
2025-06-10 03:49:10,click_00089912,0.79
2025-06-10 16:02:24,click_00060844,0.88
2025-06-10 07:48:45,click_00001732,0.32
2025-06-10 22:21:02,click_00021515,0.69
2025-06-10 21:31:55,click_00015080,0.41
2025-06-10 00:18:27,click_00038529,0.18
2025-06-10 04:45:48,click_00080736,0.2
2025-06-10 13:11:41,click_00006507,0.98
2025-06-10 22:26:09,click_00095830,0.92
2025-06-10 17:04:11,click_00051281,0.33
2025-06-10 01:55:55,click_00039781,0.83
2025-06-10 23:32:30,click_00094020,0.5
2025-06-10 09:06:12,click_00091529,0.96
2025-06-10 16:14:32,click_00079874,1.0
2025-06-10 07:25:41,click_00080555,0.73
2025-06-10 22:08:52,click_00066231,0.18
2025-06-10 05:51:46,click_00098664,0.72
2025-06-10 21:39:14,click_00063232,0.25
2025-06-10 09:23:10,click_00086919,0.66
2025-06-10 11:40:49,click_00018180,0.16
2025-06-10 01:15:56,click_00062820,0.4
2025-06-10 00:16:15,click_00072029,0.2
2025-06-10 09:10:54,click_00061484,0.88
2025-06-10 08:08:27,click_00071482,0.13
2025-06-10 21:40:26,click_00073145,0.99
2025-06-10 08:39:17,click_00089704,0.53
2025-06-10 05:36:59,click_00064058,0.41
2025-06-10 04:12:48,click_00082917,0.96
2025-06-10 14:44:15,click_00034877,0.97
2025-06-10 00:48:56,click_00060279,0.93
2025-06-10 15:56:52,click_00058892,0.92
2025-06-10 01:59:02,click_00086610,0.74
2025-06-10 18:25:19,click_00092387,0.37
2025-06-10 12:41:09,click_00074696,0.99
2025-06-10 15:47:30,click_00050883,0.6
2025-06-10 21:17:18,click_00008082,0.79
2025-06-10 15:41:23,click_00068098,0.79
2025-06-10 21:43:08,click_00066906,0.42
2025-06-10 22:29:52,click_00049638,0.13
2025-06-10 20:13:43,click_00000967,0.21
2025-06-10 08:50:12,click_00027296,0.9
2025-06-10 12:54:54,click_00001077,0.3
2025-06-10 18:39:15,click_00033742,0.56
2025-06-10 10:24:26,click_00067375,0.59
2025-06-10 14:06:40,click_00092154,0.44
2025-06-10 02:42:34,click_00075156,0.28
2025-06-10 14:23:28,click_00064533,0.86
2025-06-10 14:26:38,click_00095446,0.84
2025-06-10 12:22:30,click_00092837,0.43
2025-06-10 03:20:42,click_00059838,0.21
2025-06-10 12:20:35,click_00052284,0.52
2025-06-10 00:43:41,click_00084130,0.2
2025-06-10 19:37:32,click_00012157,0.88
2025-06-10 04:35:46,click_00012213,0.21
2025-06-10 04:39:29,click_00059123,0.44
2025-06-10 08:25:21,click_00078169,0.35
2025-06-10 02:33:44,click_00093586,0.89
2025-06-10 23:22:59,click_00074174,0.53
2025-06-10 01:41:52,click_00044458,0.65
2025-06-10 11:17:55,click_00029785,0.71
2025-06-10 12:59:26,click_00004409,0.35
2025-06-10 21:12:04,click_00034335,0.83
2025-06-10 02:22:11,click_00083658,0.57
2025-06-10 18:09:00,click_00038632,0.18
2025-06-10 06:45:56,click_00014624,0.23
2025-06-10 09:57:23,click_00056315,0.82
2025-06-10 16:52:56,click_00049105,0.74
2025-06-10 20:01:37,click_00008796,0.48
2025-06-10 14:00:20,click_00032881,0.69
2025-06-10 17:42:43,click_00092894,0.99
2025-06-10 21:43:09,click_00023379,0.27
2025-06-10 04:00:55,click_00020749,0.25
2025-06-10 01:04:20,click_00073402,0.25
2025-06-10 16:02:32,click_00020569,0.46
2025-06-10 23:56:52,click_00091492,0.69
2025-06-10 04:31:52,click_00063433,0.12
2025-06-10 04:26:59,click_00000867,0.68
2025-06-10 14:26:57,click_00083628,0.65
2025-06-10 21:12:35,click_00080867,0.62
2025-06-10 21:05:07,click_00000895,0.59
2025-06-10 06:18:34,click_00097998,0.53
2025-06-10 00:47:29,click_00087000,0.83
2025-06-10 12:35:01,click_00060093,0.63
2025-06-10 15:17:23,click_00060395,0.4
2025-06-10 06:11:34,click_00006131,0.86
2025-06-10 21:53:13,click_00011597,0.37
2025-06-10 01:57:46,click_00016900,0.12
2025-06-10 06:21:38,click_00028456,0.83
2025-06-10 09:13:28,click_00070195,0.37
2025-06-10 09:02:46,click_00027478,0.39
2025-06-10 10:08:04,click_00076975,0.57
2025-06-10 14:35:07,click_00061318,0.6
2025-06-10 01:00:45,click_00023708,0.43
2025-06-10 10:59:15,click_00028693,0.47
2025-06-10 13:06:59,click_00048336,0.48
2025-06-10 14:48:03,click_00078976,0.94
2025-06-10 17:18:09,click_00035761,0.61
2025-06-10 23:37:54,click_00081651,0.73
2025-06-10 15:38:33,click_00012049,0.25
2025-06-10 12:59:29,click_00024019,0.99
2025-06-10 22:48:57,click_00031641,0.31
2025-06-10 15:30:36,click_00084180,0.6
2025-06-10 04:25:37,click_00026872,0.36
2025-06-10 02:16:25,click_00074366,0.78
2025-06-10 15:40:13,click_00098728,0.25
2025-06-10 04:52:07,click_00093238,0.76
2025-06-10 08:03:14,click_00010979,0.6
2025-06-10 12:11:54,click_00043207,0.99
2025-06-10 02:22:37,click_00065201,0.85
2025-06-11 00:09:28,click_00015915,0.56
2025-06-10 02:07:30,click_00021320,0.49
2025-06-10 16:16:12,click_00088205,0.65
2025-06-10 07:04:14,click_00005930,0.36
2025-06-10 11:03:41,click_00022145,0.73
2025-06-10 20:31:08,click_00086846,0.23
2025-06-10 20:22:54,click_00095187,0.84
2025-06-10 22:21:03,click_00068694,0.77
2025-06-10 10:41:10,click_00088204,0.38
2025-06-10 06:38:23,click_00008474,0.61
2025-06-10 20:51:28,click_00050469,0.14
2025-06-10 00:14:19,click_00080624,0.33
2025-06-10 01:27:17,click_00066266,0.5
2025-06-10 12:08:15,click_00041633,0.27
2025-06-10 21:42:29,click_00057618,0.65
2025-06-10 22:52:24,click_00067674,0.83
2025-06-10 20:24:51,click_00042216,0.32
2025-06-10 02:08:07,click_00049552,0.16
2025-06-10 04:44:21,click_00048707,0.36
2025-06-10 01:07:23,click_00098374,0.46
2025-06-10 11:31:55,click_00096654,0.96
2025-06-10 07:54:01,click_00023227,0.43
2025-06-10 02:22:16,click_00092093,0.16
2025-06-10 18:49:24,click_00027602,0.57
2025-06-10 04:44:57,click_00057747,0.43
2025-06-10 18:41:00,click_00087967,0.89
2025-06-10 13:43:44,click_00030976,0.62
2025-06-10 09:52:35,click_00021624,0.23
2025-06-10 20:39:45,click_00002295,0.78
2025-06-10 07:12:15,click_00059044,0.27
2025-06-10 00:21:43,click_00098532,0.99
2025-06-10 21:13:25,click_00022521,0.12
2025-06-10 23:13:35,click_00010386,0.39
2025-06-10 17:04:26,click_00073984,0.19
2025-06-10 03:46:28,click_00045378,0.76
2025-06-10 22:59:53,click_00093589,0.85
2025-06-10 06:00:57,click_00071023,0.54
2025-06-10 01:28:58,click_00007594,0.26
2025-06-10 07:43:39,click_00031979,0.23
2025-06-10 20:10:27,click_00007982,0.21
2025-06-10 14:36:04,click_00067695,0.95
2025-06-10 21:18:25,click_00036930,0.35
2025-06-10 01:31:01,click_00025527,0.97
2025-06-10 06:35:50,click_00015320,0.36
2025-06-10 10:54:20,click_00087531,0.49
2025-06-10 11:47:56,click_00031274,0.92
2025-06-10 13:27:38,click_00011322,0.98
2025-06-10 12:44:18,click_00089019,0.61
2025-06-10 09:13:47,click_00020861,0.9
2025-06-10 05:35:32,click_00004948,0.86
2025-06-10 09:09:29,click_00061108,0.67
2025-06-10 03:26:44,click_00027446,0.43
2025-06-10 23:41:49,click_00020339,0.87
2025-06-10 13:18:11,click_00030469,0.62
2025-06-10 00:19:48,click_00085422,0.33
2025-06-10 05:12:23,click_00091937,0.45
2025-06-10 07:06:00,click_00060945,0.23
2025-06-10 14:14:24,click_00010715,0.17
2025-06-10 16:02:55,click_00029952,0.77
2025-06-10 13:57:54,click_00018659,0.81
2025-06-10 05:29:30,click_00092057,0.93
2025-06-10 00:33:17,click_00029214,0.56
2025-06-10 17:17:27,click_00092401,0.95
2025-06-10 05:11:58,click_00056046,0.65
2025-06-10 06:08:25,click_00047043,0.44
2025-06-10 13:44:08,click_00005591,0.27
2025-06-10 04:15:58,click_00074437,0.28
2025-06-10 16:11:19,click_00066143,0.26
2025-06-10 03:09:13,click_00069266,0.84
2025-06-10 08:58:41,click_00059373,0.9
2025-06-10 01:11:15,click_00058877,0.69
2025-06-10 03:20:37,click_00053402,0.85
2025-06-10 12:37:07,click_00034916,0.35
2025-06-10 10:57:19,click_00055701,0.61
2025-06-10 05:50:45,click_00025240,0.26
2025-06-10 05:30:34,click_00040555,0.99
2025-06-10 10:55:21,click_00053034,0.58
2025-06-10 21:28:00,click_00018389,0.1
2025-06-10 11:45:18,click_00078290,0.46
2025-06-10 03:22:22,click_00071009,0.5
2025-06-10 13:49:12,click_00088146,0.1
2025-06-10 21:51:47,click_00090307,0.68
2025-06-10 01:34:06,click_00055883,0.6
2025-06-10 06:04:28,click_00090836,0.46
2025-06-10 18:00:23,click_00035558,0.65
2025-06-10 03:42:52,click_00042050,0.62
2025-06-10 05:01:17,click_00090083,0.73
2025-06-10 11:55:27,click_00085444,0.35
2025-06-10 08:41:03,click_00072007,0.88
2025-06-10 04:56:19,click_00058829,0.79
2025-06-10 08:31:00,click_00063522,0.82
2025-06-10 16:27:39,click_00003363,0.74
2025-06-10 03:52:47,click_00092511,0.53
2025-06-10 12:36:38,click_00075966,0.27
2025-06-10 01:10:59,click_00084800,0.49
2025-06-10 15:13:11,click_00064908,0.13
2025-06-10 13:41:21,click_00095591,0.43
2025-06-10 23:45:18,click_00093301,0.94
2025-06-10 19:24:31,click_00064993,0.95
2025-06-10 03:24:24,click_00049400,0.5
2025-06-10 06:58:38,click_00054722,0.22
2025-06-10 22:28:54,click_00004210,0.44
2025-06-10 22:27:36,click_00034547,0.31
2025-06-10 00:52:39,click_00031074,0.35
2025-06-10 20:57:59,click_00023070,0.44
2025-06-10 05:30:02,click_00075279,0.38
2025-06-10 13:36:58,click_00090065,0.54
2025-06-10 23:29:48,click_00057647,0.57
2025-06-10 01:02:10,click_00046778,0.18
2025-06-10 05:59:09,click_00076523,0.35
2025-06-10 21:09:06,click_00066283,0.48
2025-06-10 16:25:17,click_00020116,0.32
2025-06-10 08:56:32,click_00093126,0.27
2025-06-10 16:01:45,click_00095318,0.54
2025-06-10 03:38:19,click_00025164,0.76
2025-06-10 16:06:26,click_00035098,0.15
2025-06-10 21:02:27,click_00044172,0.12
2025-06-10 12:29:54,click_00005819,0.61
2025-06-10 10:02:31,click_00057413,0.66
2025-06-10 17:17:22,click_00031380,0.35
2025-06-10 21:32:31,click_00060096,0.85
2025-06-10 13:13:20,click_00046296,0.51
2025-06-10 06:49:05,click_00067927,0.56
2025-06-10 05:14:50,click_00091827,0.43
2025-06-10 01:20:39,click_00062356,0.77
2025-06-10 15:05:25,click_00007719,0.91
2025-06-10 01:22:30,click_00001137,0.96
2025-06-10 22:38:40,click_00033448,0.14
2025-06-10 15:35:41,click_00074068,0.97
2025-06-10 10:07:31,click_00072043,0.88
2025-06-10 02:08:15,click_00075479,0.15
2025-06-10 05:08:37,click_00041688,0.11
2025-06-10 14:57:16,click_00074433,0.85
2025-06-10 17:40:26,click_00037486,0.35
2025-06-10 21:07:49,click_00050407,0.19
2025-06-10 18:40:45,click_00048413,0.5
2025-06-10 17:34:35,click_00098747,0.54
2025-06-10 23:27:35,click_00073132,0.9
2025-06-10 18:06:06,click_00009192,0.38
2025-06-10 07:18:05,click_00050532,0.36
2025-06-10 01:53:29,click_00081463,0.32
2025-06-10 10:23:20,click_00015334,0.43
2025-06-10 02:38:57,click_00060948,0.52
2025-06-10 04:58:45,click_00026578,0.22
2025-06-10 04:15:25,click_00098886,0.62
2025-06-10 14:32:53,click_00069178,0.78
2025-06-10 17:23:49,click_00034942,0.12
2025-06-10 23:58:50,click_00062912,0.54
2025-06-10 08:09:30,click_00050205,0.43
2025-06-10 13:03:58,click_00036684,0.95
2025-06-10 14:47:34,click_00070794,0.91
2025-06-10 16:02:01,click_00007204,0.16
2025-06-10 10:49:07,click_00049362,0.28
2025-06-10 00:46:33,click_00041418,0.76
2025-06-10 18:58:13,click_00074682,0.51
2025-06-10 01:42:52,click_00058217,0.41
2025-06-10 01:51:20,click_00034604,0.28
2025-06-10 23:53:40,click_00090493,0.71
2025-06-10 00:55:41,click_00019944,0.85
2025-06-10 18:15:42,click_00093995,0.77
2025-06-10 21:40:26,click_00094115,0.6
2025-06-10 15:41:07,click_00081828,0.62
2025-06-10 06:48:02,click_00057397,0.48
2025-06-10 23:42:28,click_00075408,0.26
2025-06-10 01:53:24,click_00058611,0.92
2025-06-10 22:43:22,click_00042413,0.79
2025-06-10 14:18:39,click_00041969,0.24
2025-06-10 11:25:03,click_00019227,0.32
2025-06-10 10:24:42,click_00026184,0.83
2025-06-10 08:54:03,click_00052493,0.21
2025-06-10 17:30:38,click_00087584,0.67
2025-06-10 06:33:57,click_00010417,0.18
2025-06-10 00:17:40,click_00073022,0.19
2025-06-10 03:09:52,click_00067864,0.83
2025-06-10 21:58:10,click_00036810,0.64
2025-06-10 18:51:17,click_00067268,0.74
2025-06-10 21:08:21,click_00093373,0.52
2025-06-10 01:44:41,click_00049011,0.38
2025-06-10 09:18:44,click_00051398,0.57
2025-06-10 10:02:48,click_00089541,0.26
2025-06-10 05:31:42,click_00072462,0.33
2025-06-10 11:38:32,click_00063132,0.68
2025-06-10 07:31:39,click_00002352,0.49
2025-06-10 03:32:25,click_00085665,0.26
2025-06-10 02:28:07,click_00013617,0.9
2025-06-10 13:40:28,click_00059783,0.89
2025-06-10 15:00:47,click_00052207,0.77
2025-06-10 07:26:52,click_00072785,0.17
2025-06-10 22:06:24,click_00005696,0.75
2025-06-10 18:12:27,click_00053245,0.87
2025-06-10 20:00:23,click_00024851,0.68
2025-06-10 22:37:44,click_00056544,0.92
2025-06-10 05:20:17,click_00043296,0.56
2025-06-10 11:16:04,click_00049921,0.76
2025-06-10 08:46:45,click_00029829,0.32
2025-06-10 11:46:58,click_00062752,0.83
2025-06-10 12:12:37,click_00030292,0.82
2025-06-10 11:00:49,click_00088562,0.33
2025-06-10 20:10:50,click_00051902,0.49
2025-06-10 05:09:34,click_00029185,0.67
2025-06-10 14:40:49,click_00054551,0.66
2025-06-10 08:23:19,click_00094930,0.8
2025-06-10 02:24:15,click_00022053,0.76
2025-06-10 19:30:03,click_00000132,0.79
2025-06-10 05:36:08,click_00071953,0.88
2025-06-10 02:19:36,click_00040725,0.13
2025-06-10 07:17:52,click_00024223,0.91
2025-06-10 01:28:49,click_00032237,0.3
2025-06-10 01:45:37,click_00010799,0.45
2025-06-10 07:14:01,click_00088296,0.92
2025-06-10 19:20:32,click_00029536,0.37
2025-06-10 14:43:27,click_00059807,0.5
2025-06-10 22:08:28,click_00016067,0.36
2025-06-10 01:51:43,click_00001792,0.29
2025-06-10 16:24:18,click_00010070,0.87
2025-06-10 03:47:05,click_00026902,0.24
2025-06-10 03:30:41,click_00091661,0.5
2025-06-10 03:11:49,click_00078292,0.36
2025-06-10 18:36:14,click_00080385,0.28
2025-06-10 10:57:56,click_00093096,0.73
2025-06-10 02:51:21,click_00069769,0.3
2025-06-10 17:50:31,click_00033166,0.66
2025-06-10 00:34:14,click_00045140,0.96
2025-06-10 11:07:00,click_00093319,0.38
2025-06-10 16:35:19,click_00056382,0.61
2025-06-10 23:03:45,click_00078070,0.6
2025-06-10 23:22:28,click_00072099,0.33
2025-06-10 23:54:25,click_00077341,0.43
2025-06-10 02:57:25,click_00081841,0.42
2025-06-10 16:13:31,click_00026158,0.58
2025-06-10 01:54:25,click_00079109,0.92
2025-06-10 01:23:51,click_00037397,0.92
2025-06-10 18:34:02,click_00087525,0.61
2025-06-10 16:15:09,click_00034931,0.85
2025-06-10 04:15:20,click_00023818,0.69
2025-06-10 15:57:28,click_00027042,0.34
2025-06-10 09:55:51,click_00070782,0.43
2025-06-10 03:59:42,click_00077986,0.91
2025-06-10 23:19:07,click_00068414,0.91
2025-06-10 15:27:20,click_00016933,0.65
2025-06-10 13:43:31,click_00006053,0.18
2025-06-10 23:34:26,click_00041274,0.61
2025-06-10 01:06:17,click_00049196,0.45
2025-06-10 16:13:50,click_00089913,0.78
2025-06-10 15:04:24,click_00096426,0.68
2025-06-10 14:48:17,click_00024290,0.43
2025-06-10 00:48:42,click_00098668,0.44
2025-06-10 22:27:11,click_00074809,0.81
2025-06-10 05:58:37,click_00058783,0.42
2025-06-10 23:16:46,click_00010092,0.39
2025-06-10 00:47:02,click_00004535,0.64
2025-06-10 16:47:39,click_00095298,0.92
2025-06-10 17:34:49,click_00081596,0.65
2025-06-10 20:55:05,click_00095913,0.46
2025-06-10 02:34:45,click_00047045,0.42
2025-06-10 15:25:46,click_00054287,0.68
2025-06-10 12:54:45,click_00074385,0.53
2025-06-10 02:24:44,click_00080883,0.73
2025-06-10 03:53:31,click_00080403,0.61
2025-06-10 04:26:39,click_00048638,0.84
2025-06-10 13:24:43,click_00073906,0.73
2025-06-10 11:13:44,click_00024121,0.37
2025-06-10 05:25:31,click_00043517,0.25
2025-06-10 21:50:09,click_00000679,0.17
2025-06-10 00:58:34,click_00055957,0.51
2025-06-10 23:50:49,click_00044443,0.74
